latitude,longitude,elevation_m,slope_deg,FAOSOIL,DOMSOI,admin_division_name,country_name,country_code,location_accuracy_km,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,event_date,landslide_occurred,landslide_trigger,event_title,event_description
27.6163,88.6586,1842.0,31.364113895216203,Bd32-2bc,Bd,Sikkim,India,IN,1.0,49.0,113.8,237.4,539.0,67.7,2021-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2021-08-25
27.6163,88.6586,1842.0,31.364113895216203,Bd32-2bc,Bd,Sikkim,India,IN,1.0,14.0,44.3,81.4,310.8,20.7,2011-09-01,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-01
24.5308,92.5121,58.0,10.280713071431196,Gd25-2a,Gd,Assam,India,IN,1.0,4.1,7.8,19.4,90.7,7.9,2018-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-12
24.5308,92.5121,58.0,10.280713071431196,Gd25-2a,Gd,Assam,India,IN,1.0,4.3,31.7,78.5,162.2,31.7,2011-06-11,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-11
24.5308,92.5121,58.0,10.280713071431196,Gd25-2a,Gd,Assam,India,IN,1.0,10.6,66.8,149.6,210.3,29.8,2015-06-25,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-25
27.9032,96.174,208.0,0.926369172997235,Af48-2ab,Af,Arunachal Pradesh,India,IN,1.0,11.9,32.6,50.0,124.2,15.0,2020-08-28,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-28
27.9032,96.174,208.0,0.926369172997235,Af48-2ab,Af,Arunachal Pradesh,India,IN,1.0,11.9,37.8,143.29999999999998,279.5,50.8,2018-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-05
27.9032,96.174,208.0,0.926369172997235,Af48-2ab,Af,Arunachal Pradesh,India,IN,1.0,79.7,243.7,371.1,466.0,89.5,2021-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2021-07-01
25.9703,91.8584,285.0,11.565823006032677,Nd2-2b,Nd,Meghalaya,India,IN,1.0,25.6,45.3,155.5,433.9,47.2,2018-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-07
25.9703,91.8584,285.0,11.565823006032677,Nd2-2b,Nd,Meghalaya,India,IN,1.0,5.9,35.3,165.1,219.70000000000002,84.2,2010-08-22,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-22
25.9703,91.8584,285.0,11.565823006032677,Nd2-2b,Nd,Meghalaya,India,IN,1.0,17.3,39.5,43.9,169.1,17.3,2010-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-14
25.5145,90.2023,313.0,11.56504348955916,Nd2-2b,Nd,Meghalaya,India,IN,1.0,14.1,38.3,90.2,243.0,18.6,2014-08-22,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-22
25.5145,90.2023,313.0,11.56504348955916,Nd2-2b,Nd,Meghalaya,India,IN,1.0,3.6,8.2,44.6,63.9,19.9,2018-09-09,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-09
25.5145,90.2023,313.0,11.56504348955916,Nd2-2b,Nd,Meghalaya,India,IN,1.0,2.3,7.9,16.2,58.1,3.7,2021-09-08,0,none,Synthetic negative example,No recorded landslide at this location on 2021-09-08
26.7223,95.0243,698.0,15.584319140976891,Ao76-2/3c,Ao,Nagaland,India,IN,1.0,29.3,70.7,110.6,219.5,29.3,2010-09-13,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-13
26.7223,95.0243,698.0,15.584319140976891,Ao76-2/3c,Ao,Nagaland,India,IN,1.0,14.8,34.7,82.9,178.5,19.4,2017-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-07
26.7223,95.0243,698.0,15.584319140976891,Ao76-2/3c,Ao,Nagaland,India,IN,1.0,7.7,28.7,101.1,250.0,24.7,2015-06-26,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-26
24.9829,93.5063,1305.0,31.44272371697256,Bh16-2/3c,Bh,Assam,India,IN,5.0,59.4,104.6,209.0,255.3,59.4,2015-07-22,0,none,Synthetic negative example,No recorded landslide at this location on 2015-07-22
24.9829,93.5063,1305.0,31.44272371697256,Bh16-2/3c,Bh,Assam,India,IN,5.0,10.3,20.1,53.4,224.4,15.9,2014-07-02,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-02
24.9829,93.5063,1305.0,31.44272371697256,Bh16-2/3c,Bh,Assam,India,IN,5.0,11.3,56.6,101.7,175.8,32.6,2023-07-28,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-28
26.1295,91.7056,142.0,5.55400861892472,Ao79-a,Ao,Assam,India,IN,5.0,11.7,13.1,60.6,89.2,18.6,2022-06-07,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-07
26.1295,91.7056,142.0,5.55400861892472,Ao79-a,Ao,Assam,India,IN,5.0,35.2,66.6,124.1,157.7,35.2,2012-06-03,0,none,Synthetic negative example,No recorded landslide at this location on 2012-06-03
26.1295,91.7056,142.0,5.55400861892472,Ao79-a,Ao,Assam,India,IN,5.0,2.9,52.0,132.5,298.8,35.8,2023-07-08,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-08
25.7055,94.0132,1451.0,14.569286101009892,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,15.2,35.0,130.0,207.5,29.8,2016-09-10,0,none,Synthetic negative example,No recorded landslide at this location on 2016-09-10
25.7055,94.0132,1451.0,14.569286101009892,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,4.7,30.2,58.4,236.3,20.2,2019-07-22,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-22
25.7055,94.0132,1451.0,14.569286101009892,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,2.8,20.4,108.30000000000001,278.1,45.2,2018-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-06
27.5748,91.8644,2687.0,11.67372935280908,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,13.8,115.9,155.70000000000002,326.2,80.4,2012-07-13,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-13
27.5748,91.8644,2687.0,11.67372935280908,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,44.6,81.9,168.7,277.5,44.6,2014-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-20
27.5748,91.8644,2687.0,11.67372935280908,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,13.3,32.5,84.8,147.8,20.0,2017-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-06
24.7016,93.5291,657.0,12.984858642158148,Bh16-2/3c,Bh,Manipur,India,IN,5.0,10.6,27.2,69.8,121.3,13.8,2020-07-12,0,none,Synthetic negative example,No recorded landslide at this location on 2020-07-12
24.7016,93.5291,657.0,12.984858642158148,Bh16-2/3c,Bh,Manipur,India,IN,5.0,45.9,87.9,144.2,209.2,45.9,2011-08-08,0,none,Synthetic negative example,No recorded landslide at this location on 2011-08-08
24.7016,93.5291,657.0,12.984858642158148,Bh16-2/3c,Bh,Manipur,India,IN,5.0,20.5,34.4,73.6,136.5,20.5,2013-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-15
25.1416,92.3807,158.0,10.756185231515634,Ge53-3a,Ge,Meghalaya,India,IN,5.0,7.4,22.900000000000002,104.10000000000001,223.3,34.1,2013-09-11,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-11
25.1416,92.3807,158.0,10.756185231515634,Ge53-3a,Ge,Meghalaya,India,IN,5.0,13.2,17.099999999999998,83.7,179.0,51.0,2022-08-03,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-03
25.1416,92.3807,158.0,10.756185231515634,Ge53-3a,Ge,Meghalaya,India,IN,5.0,17.9,36.0,59.7,169.5,18.5,2014-07-14,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-14
23.73478778,92.72124394,980.0,23.248272553867388,Bd61-2c,Bd,Mizoram,India,IN,5.0,18.3,29.1,49.5,137.3,18.3,2017-09-27,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-27
23.73478778,92.72124394,980.0,23.248272553867388,Bd61-2c,Bd,Mizoram,India,IN,5.0,1.8,4.7,16.2,101.3,7.0,2020-06-07,0,none,Synthetic negative example,No recorded landslide at this location on 2020-06-07
23.73478778,92.72124394,980.0,23.248272553867388,Bd61-2c,Bd,Mizoram,India,IN,5.0,7.3,26.0,52.4,105.5,14.3,2017-07-06,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-06
26.1324,91.8342,67.0,2.7771727466475022,Nd2-2b,Nd,Assam,India,IN,5.0,0.3,16.2,63.3,123.2,30.4,2018-07-19,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-19
26.1324,91.8342,67.0,2.7771727466475022,Nd2-2b,Nd,Assam,India,IN,5.0,22.2,55.6,89.9,216.7,28.6,2017-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-20
26.1324,91.8342,67.0,2.7771727466475022,Nd2-2b,Nd,Assam,India,IN,5.0,102.4,218.6,268.5,424.5,105.5,2014-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-14
26.1961,91.7825,124.0,12.523591942861296,Ao79-a,Ao,Assam,India,IN,5.0,8.3,22.900000000000002,68.5,186.9,20.2,2010-09-13,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-13
26.1961,91.7825,124.0,12.523591942861296,Ao79-a,Ao,Assam,India,IN,5.0,12.6,51.4,127.1,200.6,37.4,2020-08-22,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-22
26.1961,91.7825,124.0,12.523591942861296,Ao79-a,Ao,Assam,India,IN,5.0,23.0,78.8,187.0,268.1,33.7,2018-08-28,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-28
26.3186,94.5121,1250.0,14.80546141353928,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,12.9,66.2,84.10000000000001,194.4,36.2,2017-07-21,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-21
26.3186,94.5121,1250.0,14.80546141353928,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,23.0,116.7,134.1,271.6,78.0,2015-07-06,0,none,Synthetic negative example,No recorded landslide at this location on 2015-07-06
26.3186,94.5121,1250.0,14.80546141353928,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,24.3,66.7,216.9,306.3,81.8,2015-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-25
26.7215,95.0283,722.0,13.369645277910749,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,38.1,47.2,83.1,188.8,38.1,2016-08-04,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-04
26.7215,95.0283,722.0,13.369645277910749,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,14.4,42.7,100.6,182.0,18.4,2016-07-02,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-02
26.7215,95.0283,722.0,13.369645277910749,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,23.3,42.4,64.7,287.5,23.3,2018-08-10,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-10
25.0728,92.3636,130.0,10.024134913751013,Ge53-3a,Ge,Meghalaya,India,IN,5.0,24.1,72.7,184.20000000000002,387.5,37.2,2021-08-12,0,none,Synthetic negative example,No recorded landslide at this location on 2021-08-12
25.0728,92.3636,130.0,10.024134913751013,Ge53-3a,Ge,Meghalaya,India,IN,5.0,23.1,138.0,195.5,398.4,68.5,2020-07-22,0,none,Synthetic negative example,No recorded landslide at this location on 2020-07-22
25.0728,92.3636,130.0,10.024134913751013,Ge53-3a,Ge,Meghalaya,India,IN,5.0,17.5,21.3,48.300000000000004,95.8,25.1,2016-08-26,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-26
26.1062,91.8717,246.0,6.166308477023598,Nd2-2b,Nd,Assam,India,IN,5.0,2.4,12.299999999999999,53.9,144.2,26.6,2020-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-25
26.1062,91.8717,246.0,6.166308477023598,Nd2-2b,Nd,Assam,India,IN,5.0,4.1,27.0,85.3,100.8,28.0,2020-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-14
26.1062,91.8717,246.0,6.166308477023598,Nd2-2b,Nd,Assam,India,IN,5.0,6.2,13.9,41.9,96.6,14.1,2022-09-27,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-27
27.172,88.5292,322.0,37.359591147855866,Bd32-2bc,Bd,Sikkim,India,IN,5.0,1.3,44.3,106.10000000000001,285.9,32.7,2022-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-07
27.172,88.5292,322.0,37.359591147855866,Bd32-2bc,Bd,Sikkim,India,IN,5.0,22.3,79.1,122.6,657.3,36.3,2010-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-20
27.172,88.5292,322.0,37.359591147855866,Bd32-2bc,Bd,Sikkim,India,IN,5.0,2.1,10.8,34.8,130.2,11.7,2014-06-17,0,none,Synthetic negative example,No recorded landslide at this location on 2014-06-17
28.611,94.9829,1668.0,32.48339327835614,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,44.9,80.6,100.5,610.6,44.9,2018-09-22,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-22
28.611,94.9829,1668.0,32.48339327835614,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,10.1,33.4,100.8,317.8,49.0,2016-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-09
28.611,94.9829,1668.0,32.48339327835614,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,5.0,9.5,33.7,60.7,122.5,18.5,2010-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-16
26.1407,91.7645,61.0,2.96212250130175,Af48-2ab,Af,Assam,India,IN,5.0,14.7,86.6,119.2,192.8,47.3,2017-08-04,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-04
26.1407,91.7645,61.0,2.96212250130175,Af48-2ab,Af,Assam,India,IN,5.0,2.6,53.2,127.5,180.9,57.1,2015-06-01,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-01
26.1407,91.7645,61.0,2.96212250130175,Af48-2ab,Af,Assam,India,IN,5.0,14.1,64.7,243.0,353.7,92.5,2016-08-10,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-10
23.8986,91.7599,188.0,9.238837475306015,Bd61-2c,Bd,Tripura,India,IN,5.0,7.9,16.7,65.5,85.8,26.0,2018-06-05,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-05
23.8986,91.7599,188.0,9.238837475306015,Bd61-2c,Bd,Tripura,India,IN,5.0,1.2,12.4,32.9,86.60000000000001,9.6,2022-07-10,0,none,Synthetic negative example,No recorded landslide at this location on 2022-07-10
23.8986,91.7599,188.0,9.238837475306015,Bd61-2c,Bd,Tripura,India,IN,5.0,7.4,12.4,39.2,105.3,15.9,2019-07-25,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-25
23.7313,92.7187,1024.0,15.805360539732332,Bd61-2c,Bd,Mizoram,India,IN,5.0,0.1,3.6,23.3,47.5,8.6,2022-06-07,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-07
23.7313,92.7187,1024.0,15.805360539732332,Bd61-2c,Bd,Mizoram,India,IN,5.0,6.8,17.6,56.4,99.6,16.3,2010-09-08,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-08
23.7313,92.7187,1024.0,15.805360539732332,Bd61-2c,Bd,Mizoram,India,IN,5.0,12.7,15.799999999999999,35.699999999999996,487.7,16.2,2015-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-07
25.0318,92.4584,82.0,17.3079457888422,Ge53-3a,Ge,Assam,India,IN,5.0,28.6,52.1,122.30000000000001,209.0,44.7,2012-08-12,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-12
25.0318,92.4584,82.0,17.3079457888422,Ge53-3a,Ge,Assam,India,IN,5.0,4.4,13.3,38.7,177.5,8.4,2016-08-01,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-01
25.0318,92.4584,82.0,17.3079457888422,Ge53-3a,Ge,Assam,India,IN,5.0,15.2,95.4,210.1,536.3,67.4,2017-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-12
25.463,92.2121,1379.0,2.1170938186387036,Ao74-2b,Ao,Meghalaya,India,IN,5.0,16.1,31.400000000000002,68.2,172.1,16.1,2013-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-16
25.463,92.2121,1379.0,2.1170938186387036,Ao74-2b,Ao,Meghalaya,India,IN,5.0,10.6,14.6,22.3,48.7,10.6,2020-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-14
25.463,92.2121,1379.0,2.1170938186387036,Ao74-2b,Ao,Meghalaya,India,IN,5.0,7.5,22.5,74.8,220.20000000000002,33.0,2015-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-07
27.1695,88.3664,1583.0,23.603277744846192,Rd29-1a,Rd,Sikkim,India,IN,5.0,20.0,86.9,292.9,579.6999999999999,103.1,2020-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2020-09-15
27.1695,88.3664,1583.0,23.603277744846192,Rd29-1a,Rd,Sikkim,India,IN,5.0,35.1,101.3,230.1,455.4,45.6,2010-07-24,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-24
27.1695,88.3664,1583.0,23.603277744846192,Rd29-1a,Rd,Sikkim,India,IN,5.0,18.5,85.30000000000001,212.4,358.5,45.2,2012-06-13,0,none,Synthetic negative example,No recorded landslide at this location on 2012-06-13
24.7339,93.9161,879.0,14.24689258589194,Ao76-2/3c,Ao,Manipur,India,IN,5.0,8.9,21.5,67.6,237.4,20.2,2017-06-23,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-23
24.7339,93.9161,879.0,14.24689258589194,Ao76-2/3c,Ao,Manipur,India,IN,5.0,0.4,0.7,28.1,99.5,8.8,2023-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2023-09-05
24.7339,93.9161,879.0,14.24689258589194,Ao76-2/3c,Ao,Manipur,India,IN,5.0,2.9,3.6,7.6,34.8,2.9,2013-09-24,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-24
28.9986,94.8885,587.0,9.700569437024638,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,5.0,36.8,76.6,317.9,483.1,67.3,2011-06-08,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-08
28.9986,94.8885,587.0,9.700569437024638,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,5.0,67.0,141.6,235.8,502.9,67.0,2012-08-02,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-02
28.9986,94.8885,587.0,9.700569437024638,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,5.0,33.3,76.1,132.0,210.7,33.3,2014-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-07
26.1016,91.6906,112.0,39.5106853976653,Ao77-2a,Ao,Assam,India,IN,5.0,4.9,32.400000000000006,60.5,140.70000000000002,22.6,2019-06-09,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-09
26.1016,91.6906,112.0,39.5106853976653,Ao77-2a,Ao,Assam,India,IN,5.0,3.7,20.1,63.0,120.3,30.3,2013-09-21,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-21
26.1016,91.6906,112.0,39.5106853976653,Ao77-2a,Ao,Assam,India,IN,5.0,7.5,23.9,68.5,261.7,39.9,2015-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2015-07-01
25.8877,94.7861,1166.0,7.440685346262844,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,9.1,27.5,64.5,79.7,15.8,2015-06-15,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-15
25.8877,94.7861,1166.0,7.440685346262844,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,7.0,18.1,59.1,110.10000000000001,34.2,2020-09-07,0,none,Synthetic negative example,No recorded landslide at this location on 2020-09-07
25.8877,94.7861,1166.0,7.440685346262844,Ao76-2/3c,Ao,Nagaland,India,IN,5.0,0.0,10.8,71.4,204.0,56.6,2019-08-11,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-11
24.0896,91.4663,107.0,7.483527022769612,Bd61-2c,Bd,Tripura,India,IN,5.0,10.6,11.7,64.0,100.5,35.9,2022-08-27,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-27
24.0896,91.4663,107.0,7.483527022769612,Bd61-2c,Bd,Tripura,India,IN,5.0,2.6,4.8,21.6,54.9,8.0,2012-07-27,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-27
24.0896,91.4663,107.0,7.483527022769612,Bd61-2c,Bd,Tripura,India,IN,5.0,43.3,109.9,150.3,221.1,45.1,2011-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-01
25.0985,94.3619,1892.0,10.523133627119554,Bh16-2/3c,Bh,Manipur,India,IN,5.0,1.6,3.5,75.3,283.5,27.2,2017-07-18,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-18
25.0985,94.3619,1892.0,10.523133627119554,Bh16-2/3c,Bh,Manipur,India,IN,5.0,3.5,19.4,47.3,76.5,13.8,2016-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2016-09-06
25.0985,94.3619,1892.0,10.523133627119554,Bh16-2/3c,Bh,Manipur,India,IN,5.0,11.9,42.7,91.7,138.7,23.7,2013-07-15,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-15
