event_date,event_title,event_description,landslide_trigger,country_name,country_code,admin_division_name,longitude,latitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,elevation_m,slope_deg,location_accuracy_km,FAOSOIL,DOMSOI,landslide_occurred
2016-06-14 08:00:00,"lower Majakong Ward, Mokokchung, Nagaland, India","A landslide occurred early Tuesday morning due to incessant rain, at lower Majakong Ward, where, a 3 tier retaining wall had collapsed destroying the bathroom and damaging the building walls below. Hearing the news of the calamity, the personnel of the State Disater Response Force, Mokokchung, led by dist. comm, Civil Defence & Home Guards, Watilemba promptly responded and carried out safety measures and debris removal. According to dist. commandant, Civil Defence & Home Guards, Watilemba, said “in cases of natural calamities or manmade disasters, the district administration intimates the State Disaster Response Force and that the personnel are ever ready to respond”.  In such cases, one can also call the Toll Free Emergency Operation Center (EOC) No.913702291122, he added. Earlier, the district administration had verified the site of the slide.",continuous_rain,India,IN,Nagaland,94.5247,26.3185,6.05,35.82,62.33,86.43,18.39,1163.0,1.387753790258008,1.0,Ao76-2/3c,Ao,1
2020-08-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-18,none,India,IN,Mizoram,92.899,22.533,21.9,52.3,110.89999999999999,220.5,29.4,801.0,15.868646633497285,25.0,Bh16-2/3c,Bh,0
2014-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-08-25,none,India,IN,Nagaland,94.1072,25.6623,18.1,33.800000000000004,94.2,266.7,23.8,1382.0,9.350342558119696,1.0,Ao76-2/3c,Ao,0
2019-08-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-08-26,none,India,IN,Manipur,93.4251,24.7459,3.6,20.1,46.2,162.8,15.5,764.0,5.048548813150623,10.0,Bh16-2/3c,Bh,0
2021-06-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-19,none,India,IN,Arunachal Pradesh,93.7145,27.125,4.5,23.0,37.0,182.29999999999998,15.4,128.0,5.56896198426521,5.0,Be82-a,Be,0
2013-07-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-07-04,none,India,IN,Manipur,93.8474,25.1555,4.7,21.1,80.6,186.2,22.2,1377.0,42.926248921460264,25.0,Bh16-2/3c,Bh,0
2022-09-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-09-02,none,India,IN,Assam,93.0038,26.5836,27.5,70.1,155.6,177.3,31.3,69.0,1.852254273911334,50.0,Af48-2ab,Af,0
2023-09-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-09-03,none,India,IN,Nagaland,94.1399,25.4788,0.8,12.2,27.7,91.0,7.5,1640.0,14.637633427177526,10.0,Ao76-2/3c,Ao,0
2014-06-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-06-18,none,India,IN,Sikkim,88.6087,27.322,5.8,34.9,78.3,193.20000000000002,22.0,1509.0,32.9637078729091,1.0,Bd32-2bc,Bd,0
2020-06-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-08,none,India,IN,Arunachal Pradesh,93.3497,27.8997,12.3,70.3,198.7,268.0,47.8,867.0,6.540767028653907,1.0,Ao80-2bc,Ao,0
2023-07-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-09,none,India,IN,Arunachal Pradesh,92.9064,27.2743,42.0,69.1,137.3,236.8,42.0,638.0,13.108321654365652,10.0,Ao80-2bc,Ao,0
2012-08-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-13,none,India,IN,Manipur,93.9128,24.837,1.7,22.5,40.4,92.10000000000001,15.3,792.0,17.946031415771497,5.0,Ao76-2/3c,Ao,0
2018-06-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-06-09,none,India,IN,Assam,91.7082,26.1044,18.2,33.0,59.199999999999996,75.6,18.2,50.0,2.119791324560513,5.0,Nd2-2b,Nd,0
2017-09-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-05,none,India,IN,Assam,93.4341,24.7625,5.7,40.300000000000004,111.4,276.2,22.6,657.0,36.59719885359989,10.0,Bh16-2/3c,Bh,0
2023-07-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-10,none,India,IN,Sikkim,88.559,27.3773,16.2,24.2,76.2,252.3,21.0,1479.0,34.577439865993604,25.0,Bd32-2bc,Bd,0
2021-07-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-07-20,none,India,IN,Arunachal Pradesh,93.7525,27.1614,4.9,34.2,74.9,204.9,16.4,152.0,3.1207434178512083,,Be82-a,Be,0
2023-07-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-16,none,India,IN,Nagaland,94.7031,26.0977,12.5,28.5,61.199999999999996,142.6,13.2,1703.0,27.369455013928143,25.0,Ao76-2/3c,Ao,0
2010-07-20 00:00:00,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland","With the landslide washing away the only life line of Oting and Longlam villages under Mon district, the villagers are facing acute shortage of essential commodities for livelihood.  The landslide which affected about 200 meters long, occurred near Longlam village on July 20 about 13 kms away from Tizit sub-division of Mon district.  The damage of the road is such that not only two wheeler but even human beings cannot walk or carry any load as the valley is very steep.  The only alternative road would have been via Naginimora- Tiru, but the road is in such a deplorable condition that no vehicles can ply.",downpour,India,IN,Nagaland,94.9921,26.8716,14.6,56.11,123.67,194.8,29.07,283.0,10.501444158270422,25.0,Af48-2ab,Af,1
2010-08-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-08-12,none,India,IN,Meghalaya,92.3825,25.2568,12.7,39.2,58.6,146.4,15.9,798.0,8.522642338386635,25.0,Ao74-2b,Ao,0
2013-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-08-25,none,India,IN,Assam,91.7896,26.1844,2.2,19.2,69.6,139.7,21.1,61.0,4.818259994255743,5.0,Af48-2ab,Af,0
2010-09-12 00:00:00,power lines 5 km from Kohima,"Kohima, Sept. 15: The Nagaland capital has been in darkness for the last three days because of a damaged 132kV transmission line near here.  The power department said it would take a few more days to restore power, depending on the weather conditions.  The 132kV power transmission line, 5km from here, was damaged because of landslides triggered by heavy rainfall. The department said it was taking a 4kV supply from Manipur that is distributed to Ministers’ Hill and VIP quarters.  The department said dozens of workers were deployed at the landslide site but were finding it difficult to pull the wires because of slippery land. Bad weather has turned the situation worse.",downpour,India,IN,Nagaland,94.11112157,25.63961883,4.38,6.8,35.08,73.92,8.65,1497.0,15.083960818078218,25.0,Ao76-2/3c,Ao,1
2013-09-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-09-26,none,India,IN,Assam,92.8551,25.0888,3.8,15.899999999999999,24.1,67.8,6.8,260.0,26.254074995372054,10.0,Ao76-2/3c,Ao,0
2022-09-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-09-12,none,India,IN,Nagaland,94.1139,25.6269,7.5,20.9,35.7,141.4,8.7,1566.0,13.286694596501158,10.0,Ao76-2/3c,Ao,0
2021-06-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-26,none,India,IN,Nagaland,94.0462,25.3179,3.5,13.1,38.1,132.6,10.6,998.0,23.248847186308105,5.0,Ao76-2/3c,Ao,0
2013-06-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-14,none,India,IN,Arunachal Pradesh,95.4149,28.3092,0.5,1.1,74.5,178.1,48.3,1851.0,50.98081968480692,25.0,Ao80-2bc,Ao,0
2010-06-03 00:00:00,"atharamura hills, Highway 44, Tripura","Heavy rainfall across Tripura with the onset of monsoon has created serious transportation problems, intensified by landslides along National Highway 44, and disruption of power supply.  The monsoon hit the state on Wednesday, nearly a week early, and till today 69mm rainfall has been recorded by the Met office. The road connectivity has also been adversely affected by frequent landslides caused by rain along NH44 and other important link roads within the state. Yesterday, massive landslides in the Atharomura hill range on the national highway held up traffic for more than six hours.",downpour,India,IN,Tripura,91.7599,23.8986,40.65,82.29,196.52,333.71,73.31,188.0,9.238837475306015,5.0,Bd61-2c,Bd,1
2011-07-06 00:00:00,"National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)","Imphal, July 06 2011: In a tragic incident of nature taking toll on human, a massive landslides along NH 53 today killed six personnel of Indian Reserved Battalion (IRB) and Manipur Rifles even as seven personnel were critically injured.  According to police report, the convoy led by AC 2nd IRB S Ingo was heading to Jiribam district headquarters to escort loaded freight trucks and oil tankers.  They had just reach Sinam Khul near Kotlen about 25 km from Imphal when the landslide struck them hit the bus in which they were travelling.  The bus was travelling with five commando teams and some personnel on other vehicles as Road Opening Party (ROP) .  The six ill fated personnel who were killed in the tragic accident were Havildar Yaima of 5th IRB, rifleman Diamond of 5th MR, rifleman Surchandra of 5th MR, rifleman Maradona of 6th IRB, rifleman Lakshman of 8th MR and rifleman Nasir Khan of 2nd MR.The injured personnel were 1st MR rifleman T Sandang Maring (31), 3rd IRB personnel Takhellamb",downpour,India,IN,Manipur,93.9482,24.8063,2.82,30.15,52.12,168.46,19.61,780.0,1.3781307546716215,50.0,Ao76-2/3c,Ao,1
2023-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-08-07,none,India,IN,Nagaland,94.1211,25.5718,7.6,45.6,98.6,236.2,35.5,1623.0,11.162178370173905,10.0,Ao76-2/3c,Ao,0
2010-09-13 00:00:00,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","Sep 15, 2010  AIZAWL: Aizawl-Champhai road also was blocked by landslides in two places near Tuivawl and Tuichang.  ZONET Champhai Corr. said, the road block near Tuivawl was cleared while men are still at work till in the afternoon to clear the road block near Tuichang.",downpour,India,IN,Mizoram,93.0748,23.3439,5.92,10.64,23.16,44.72,5.92,1323.0,36.63368662586392,25.0,Bh16-2/3c,Bh,1
2007-09-13 00:00:00,Guwahati,"landslide hit house and buried a family, occurred at 3am",rain,India,IN,Assam,91.8,26.1833,2.25,9.52,143.47,297.63,63.19,66.0,4.154096764309844,10.0,Af48-2ab,Af,1
2017-07-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-20,none,India,IN,Assam,91.8342,26.1324,22.2,55.6,89.9,216.7,28.6,67.0,2.7771727466475022,5.0,Nd2-2b,Nd,0
2008-08-29 00:00:00,"Kohima, Nagaland","several colonies have been affected by the landslides, mudslides and sinking due to the incessant rains in the state capital Kohima",downpour,India,IN,Nagaland,94.1066,25.67,5.84,16.36,22.51,95.89,9.09,1442.0,18.41213576563324,25.0,Ao76-2/3c,Ao,1
2015-09-06 15:00:00,"Umling, Meghalaya 793102, India","SHILLONG, Sept 7 - Traffic movement was disrupted on National Highway 40 (Guwahati-Shillong Road) on Sunday afternoon due to a massive landslide at Umling, Ri-Bhoi district. However, one lane has been cleared for traffic movement today. Vehicles were stranded for several hours at the Highway. Superintendent of Police, Ri-Bhoi district, GD Kharwanlang rushed to the spot and diverted light vehicles through a different route.  Light vehicles were directed from Byrnihat to Umden and onward towards Nongpoh and Shillong. Similarly, vehicles from Shillong were diverted to Umling-Sohkhwai route and then to 20 Mile. But heavy vehicles were stranded on the highway yesterday.  “Weather permitting we would be able to clear the other lane this evening or tomorrow,” Kharwanlang said over the phone from Nongpoh today.  It is also being advised that those travelling between Guwahati and Shillong can take the Shillong-Mairang- Patharkhmah-Rani route.",unknown,India,IN,Meghalaya,91.8584,25.9703,0.87,29.57,121.4,241.37,37.65,285.0,11.565823006032677,1.0,Nd2-2b,Nd,1
2007-07-30 00:00:00,Saiha,road networks disrupted,downpour,India,IN,Mizoram,92.967,22.479,0.31,3.17,25.87,139.49,9.27,443.0,19.352435158845225,25.0,Bh16-2/3c,Bh,1
2013-05-11 00:00:00,"Boragaon, North Guwahati, Guwahati, Assam,","Landslides occurred in the Nursery area and Maligaon in Nilachal Hills, Sarania Hills and Boragaon on Saturday, alarming hill residents, whose number has crossed two lakh in Guwahati, said sources. Junu Chakraborty (50) was injured in the Nursery area after a wall of her house collapsed on Saturday morning. However, she is out of danger. There are no reports of injury from other parts of the city. A family miraculously escaped unhurt when earth fell on their house in the Sarania Hills.",rain,India,IN,Assam,91.6906,26.1016,38.98,109.25,235.03,314.09,55.66,112.0,39.5106853976653,5.0,Ao77-2a,Ao,1
2021-06-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-16,none,India,IN,Sikkim,88.7628,27.3765,23.5,50.900000000000006,135.3,263.1,29.3,3756.0,12.964867886244122,1.0,I-Bh-U-c,I,0
2010-07-22 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-22,none,India,IN,Manipur,94.0906,23.9278,8.6,43.7,101.1,221.6,23.9,935.0,13.089378757745736,5.0,Bf17-2c,Bf,0
2017-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-08-07,none,India,IN,Nagaland,95.0243,26.7223,14.8,34.7,82.9,178.5,19.4,698.0,15.584319140976891,1.0,Ao76-2/3c,Ao,0
2016-07-28 23:00:00,"Ngur, near Mizoram-Myanmar border, India","A woman and her three-year-old daughter were killed and six others injured when a house was hit by a massive landslide at Ngur village at Mizoram-Myanmar border, police said today.   Bodies of Dawnsianmuangi (42) and her daughter were taken out from the mud by the villagers following the landslide last night.   Dawnsiangmuangi's youngest daughter, who is three-month old, is safe, police said.   One of the six injured persons was Laltlanthanga, a voluntary rescue worker, who sustained spinal injury and was brought to the Aizawl Civil Hospital.   Nine families abandoned their houses in Ngur after incessant rainfall in village for two days, police said.",continuous_rain,India,IN,Mizoram,93.3783,23.5397,7.01,19.12,53.22,102.28,16.45,1564.0,10.138358485391878,1.0,Bh16-2/3c,Bh,1
2011-08-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-08-21,none,India,IN,Sikkim,88.6087,27.322,19.8,43.1,561.5,709.7,305.0,1509.0,32.9637078729091,1.0,Bd32-2bc,Bd,0
2017-07-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-17,none,India,IN,Arunachal Pradesh,93.6287,27.0998,1.0,2.9,18.2,259.3,9.1,406.0,7.160045497826495,25.0,Nd53-3bc,Nd,0
2011-08-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-08-21,none,India,IN,Assam,93.5027,24.9786,13.8,28.700000000000003,67.0,170.4,16.9,1312.0,18.801212904229484,10.0,Bh16-2/3c,Bh,0
2014-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-08-07,none,India,IN,Manipur,93.55,24.9667,7.2,19.4,47.8,76.6,9.5,568.0,22.8550987968422,5.0,Bh16-2/3c,Bh,0
2012-06-10 00:00:00,"Imphal-Jiribam section of NH-37 , Manipur","Normal vehicular movement along Imphal-Jiribam section of NH-37 (former NH-53) has been disturbed Friday due to landslides at various places along the stretch of the highway in Tamenglong district.  Heavy rains in Tamenglong district of the state in the last few days has caused landslides last night, authorities said, adding that BRTF have pressed their workers to open the highway at the earliest.",downpour,India,IN,Manipur,93.5444,24.8142,5.93,7.31,42.21,128.43,20.18,519.0,34.77802218832971,50.0,Bh16-2/3c,Bh,1
2013-09-07 15:00:00,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),"The Army launched massive rescue operations in east and north Sikkim since Saturday and rescued 40 stranded tourists and several injured workers of an engineering firm caught in landslides. While the tourists were on their way to Nathu La, the engineering firm was based in Chungthang. ""Around 3pm on Saturday, a massive landslide occurred at 14 Milestone of J N Marg near Kyangnosola (East Sikkim). A convoy of 11 vehicles ferrying 40 tourists to Nathu La were stranded in rain and bad weather. The group comprised five small children and 11 women. On receiving an alert, the Army swung into action and escorted the tourists to safety at the nearest camp. There, they were made comfortable. Milk was arranged for the children. They were also provided with bedding, blankets and medical aid to tide over the harsh weather during the night,"" said Gr Capt T K Singha, CPRO, Ministry of Defence, Kolkata. The following day, the landslides were cleared by the Border Roads personnel and the tourists we",rain,India,IN,Sikkim,88.7323,27.3736,5.47,27.37,61.64,117.7,15.3,3421.0,30.731772287991458,25.0,I-Bh-U-c,I,1
2017-06-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-06-17,none,India,IN,Meghalaya,90.2167,25.5144,3.1,24.6,161.8,228.0,79.3,316.0,13.589593958391731,,Nd2-2b,Nd,0
2010-09-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-09-06,none,India,IN,Nagaland,94.5808,26.284,5.4,39.0,77.5,145.20000000000002,25.3,731.0,28.13851561288479,5.0,Ao76-2/3c,Ao,0
2012-08-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-06,none,India,IN,Assam,91.7548,26.1314,24.6,85.1,165.9,390.5,46.9,74.0,7.148839105606214,1.0,Nd2-2b,Nd,0
2014-06-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-06-25,none,India,IN,Arunachal Pradesh,93.7273,27.0011,1.3,64.2,249.6,306.5,78.2,105.0,2.2754136063184394,,Be82-a,Be,0
